date,SPY,IJR,EFA,EEM,AGG,TLT,SHY,LQD,GLD,VNQ
2008-12-18,64.605186,16.633024,25.699440,17.384644,61.445454,72.168022,64.820389,51.318211,83.870003,16.601145
2008-12-19,64.327263,16.707043,25.325634,17.446356,61.247280,72.244858,64.759338,50.555256,82.629997,17.765623
2008-12-22,63.503014,16.535637,25.150400,16.794861,61.577629,71.689384,64.637093,51.164570,83.459999,17.096764
2008-12-23,62.846535,16.227913,24.961708,16.655783,62.178162,71.594810,64.652313,51.333599,82.629997,17.000536
2008-12-24,63.211250,16.325884,25.292961,16.774004,62.472496,71.441177,64.667671,51.461578,83.459999,17.200716
2008-12-26,63.575916,16.580612,25.411264,16.718367,62.262253,71.677612,64.744003,51.558887,85.599998,17.447855
2008-12-29,63.393616,16.267101,25.417171,16.690546,62.742069,71.591599,64.886627,51.719357,86.349998,16.444473
2008-12-30,64.896210,16.819664,26.180214,17.135632,62.766224,72.273476,64.947998,52.171814,85.900002,17.101858
2008-12-31,65.822563,17.231138,26.535128,17.365124,62.808350,70.761551,64.917244,52.269527,86.519997,18.016266
2009-01-02,67.806549,17.521124,26.878199,18.192696,62.416611,68.982826,64.572250,51.734734,86.230003,17.442907
2009-01-05,67.726318,17.501537,26.446392,18.429146,63.411167,67.204185,64.702599,52.089508,84.480003,17.121632
2009-01-06,68.178581,17.701397,26.730328,18.846411,63.055511,66.528236,64.733269,52.176941,85.129997,17.976723
2009-01-07,66.136215,17.133160,26.268955,17.761520,62.476841,66.789185,64.687248,51.739880,82.750000,17.373713
2009-01-08,66.406082,17.207623,26.659336,17.685030,62.000687,66.735779,64.702599,52.110092,84.459999,17.245195
2009-01-09,64.983734,16.568848,25.736582,17.302532,61.789696,66.836647,64.748619,52.758022,83.919998,16.360443
2009-01-12,63.422798,16.098589,25.115501,16.572321,62.115173,67.530289,64.763962,52.485458,80.760002,15.401559
2009-01-13,63.539478,16.239672,24.654127,16.621000,62.217640,67.601402,64.771614,52.372353,80.879997,15.866174
2009-01-14,61.540894,15.577384,23.642643,15.814296,62.133278,68.716072,64.848289,52.140957,79.790001,15.035795
2009-01-15,61.562759,15.800752,23.855593,15.995104,62.127258,68.828697,64.779259,52.243793,80.389999,15.530074
2009-01-16,62.044193,16.012381,23.997553,16.168968,62.446709,67.767395,64.809967,52.243793,82.709999,16.118258
2009-01-20,58.769089,14.942538,22.240759,14.965858,62.121231,67.755569,64.840591,51.472481,84.519997,14.314162
2009-01-21,61.307495,15.581305,23.329138,15.779524,61.795670,65.615242,64.740974,51.215385,84.150002,15.811804
2009-01-22,60.359234,15.142394,22.784960,15.257945,61.530487,64.352394,64.771614,51.025116,84.580002,14.946834
2009-01-23,60.621822,15.220772,22.625248,15.452666,61.434067,63.848408,64.756241,50.685734,88.529999,15.401559
2009-01-26,61.037601,15.377524,23.068882,15.633478,61.373798,63.291096,64.671913,50.233234,88.949997,15.312590
2009-01-27,61.657593,15.557787,23.518429,15.911652,61.687191,64.779243,64.740974,51.179398,88.379997,15.530074
2009-01-28,63.743721,16.180885,24.210491,16.718367,61.723373,63.160660,64.717911,51.585648,87.419998,16.874491
2009-01-29,61.672176,15.510768,23.110283,15.869926,61.174877,61.708099,64.595276,50.968578,89.500000,15.495472
2009-01-30,60.417580,15.216853,22.891428,15.751704,61.560696,61.512444,64.633553,51.328491,91.309998,14.857865
2009-02-02,60.235249,15.287395,22.666655,15.591755,61.455368,62.656914,64.693504,51.080986,88.839996,15.218683
2009-02-03,61.081345,15.346171,23.317308,16.057697,61.183193,61.164627,64.624413,50.910477,88.470001,15.065451
2009-02-04,60.782303,15.275629,23.199007,16.175924,61.098484,60.950638,64.516838,50.931114,89.180000,14.699694
2009-02-05,61.686771,15.436313,23.530258,16.516687,60.904873,61.004166,64.532204,50.486679,90.120003,14.388303
2009-02-06,63.444656,16.063320,24.074451,17.344259,61.068245,60.813828,64.493790,50.786442,89.589996,15.386732
2009-02-09,63.532223,15.898726,24.068523,17.253853,61.074299,61.010048,64.470741,50.879459,88.320000,15.614100
2009-02-10,60.621822,15.220772,22.873688,16.210693,61.449348,62.335876,64.616638,51.127476,90.209999,14.225188
2009-02-11,60.979233,15.212933,23.122114,16.697504,61.437206,63.144436,64.601364,51.303185,92.290001,14.497038
2009-02-12,61.023029,15.330497,23.051126,16.593180,61.763878,62.549896,64.678131,51.344559,93.169998,14.249902
2009-02-13,60.366516,15.169828,22.802702,16.676638,61.576347,60.885227,64.555267,50.951763,92.550003,13.375043
2009-02-17,57.784386,14.546730,21.590105,15.612616,61.624790,62.781788,64.724182,51.230831,95.449997,12.426029
2009-02-18,57.645790,14.405651,21.572363,15.501345,61.497719,62.246708,64.616638,50.977627,96.910004,12.603979
2009-02-19,57.025803,14.256735,21.542780,15.355305,61.400875,61.188400,64.593643,50.559052,95.769997,12.060271
2009-02-20,56.471447,14.143095,21.229290,14.965858,61.086369,61.782940,64.647469,50.347237,97.800003,12.821449
2009-02-23,54.450981,13.516078,20.418911,14.597273,61.400875,62.353676,64.639709,50.176670,97.730003,11.857619
2009-02-24,56.515228,14.021605,21.270689,15.397032,61.279976,62.288311,64.593643,49.995834,94.730003,12.860992
2009-02-25,56.070263,13.692426,20.685095,15.132764,61.225536,61.568920,64.470741,49.313675,93.150002,12.613856
2009-02-26,55.158482,13.480803,20.513561,15.000630,60.904873,60.920876,64.501480,48.998466,93.059998,11.966363
2009-02-27,53.925770,13.418104,20.513561,14.764176,60.910919,60.570126,64.539879,48.657452,92.629997,11.808194
2009-03-02,51.496826,12.653930,19.336452,13.867059,61.115513,61.572853,64.685310,48.663643,90.930000,11.071724
2009-03-03,51.110218,12.442316,19.259558,14.061785,61.036568,61.161530,64.631439,48.398727,90.040001,11.116207
2009-03-04,52.321045,12.685280,20.117243,15.049314,60.751312,60.881344,64.562210,48.383171,88.989998,11.294149
2009-03-05,50.183861,12.070027,19.306881,14.430370,60.951607,62.574505,64.639076,48.253361,91.989998,10.597222
2009-03-06,50.271412,12.030835,19.271387,14.673769,61.115513,62.157162,64.592949,48.357212,92.290001,10.453885
2009-03-09,49.680580,11.799626,18.750858,14.388648,60.696724,61.793446,64.531395,47.027512,90.570000,10.686191
2009-03-10,52.642002,12.516774,20.010775,15.556980,60.836300,60.607098,64.492996,47.707905,88.139999,12.173955
2009-03-11,52.984825,12.563795,20.123163,15.556980,60.981937,61.262875,64.523743,47.723488,89.220001,11.976244
2009-03-12,55.070950,13.233921,20.578621,16.155060,61.036568,61.555000,64.546822,47.681950,91.099998,12.954902
2009-03-13,55.501297,13.410268,20.714668,16.245474,61.097305,61.245003,64.600670,48.123459,91.300003,12.678111
2009-03-16,55.333546,13.233921,20.939444,16.259375,60.909119,60.279198,64.516045,48.190964,90.800003,11.679676
2009-03-17,57.025803,13.782554,21.489553,16.614050,60.727047,59.951305,64.500664,48.061153,90.040001,12.564428
2009-03-18,58.302265,14.237144,22.104723,16.961769,61.692055,62.222721,64.746811,49.084396,93.089996,13.251472
2009-03-19,57.580154,14.072551,22.092886,16.850498,61.843716,62.300266,64.669907,49.188259,94.349998,12.440860
2009-03-20,56.354034,13.578780,21.785307,16.621000,61.497837,61.954437,64.746811,48.689613,93.589996,11.368290
2009-03-23,60.401882,14.719155,23.352806,18.157925,61.497837,61.417850,64.692978,48.840248,92.080002,13.206984
2009-03-24,59.211773,14.205793,22.619329,17.594620,61.079021,62.002148,64.608322,48.357212,90.949997,12.188778
2009-03-25,59.836224,14.498355,22.968323,17.858887,60.812027,61.167515,64.592949,48.123459,91.980003,12.389393
2009-03-26,61.055729,15.135389,23.275908,18.345695,60.933365,61.876953,64.677559,48.372784,91.930000,12.666607
2009-03-27,59.953793,14.667439,22.530605,17.803249,60.981937,62.336010,64.708382,48.523422,90.690002,12.102084
2009-03-30,57.882088,14.238822,21.672916,16.885269,61.267208,62.574505,64.769882,48.487053,89.980003,11.441795
2009-03-31,58.418381,14.309608,22.234852,17.253853,61.582798,63.021557,64.862175,48.886982,90.279999,12.238180
2009-04-01,59.549728,14.620255,22.814528,17.824110,61.552986,63.596779,64.847557,48.813358,91.029999,12.172657
2009-04-02,61.290802,15.328065,23.843754,18.790771,61.358093,62.819527,64.739700,48.829037,88.800003,13.054728
2009-04-03,61.900562,15.622992,23.979809,19.020267,61.157085,61.534058,64.593307,48.526081,87.589996,14.178743
2009-04-06,61.415691,15.390992,23.482937,18.783817,61.144875,61.271000,64.639488,48.499977,85.269997,14.017450
2009-04-07,59.983116,14.820803,22.991982,18.352650,61.047447,61.426445,64.662621,48.479073,86.739998,12.969045
2009-04-08,60.629646,15.088196,23.222675,18.623863,61.248463,61.970486,64.662621,48.964813,86.610001,13.160576
2009-04-09,63.039219,16.008356,23.843754,19.437532,61.157085,61.193264,64.585564,49.293865,86.309998,14.924734
2009-04-13,63.053936,16.055542,24.080357,19.555761,61.601711,61.755295,64.708878,49.769165,87.879997,14.970098
2009-04-14,61.966671,15.548274,23.849674,19.242809,61.589470,62.078140,64.762779,49.899708,87.370003,13.699903
2009-04-15,62.627865,15.811739,24.163166,19.520987,61.759991,61.970486,64.793663,50.286243,87.500000,14.889454
2009-04-16,63.546158,16.248230,24.316959,19.687897,61.650372,61.480286,64.701141,50.500332,85.809998,15.388454
2009-04-17,63.972240,16.452702,24.234154,19.548801,61.309372,60.804638,64.631821,50.437683,85.220001,15.665677
2009-04-20,61.290802,15.650511,23.240417,18.596050,61.662617,61.725384,64.693428,50.160877,86.949997,14.052735
2009-04-21,62.488277,16.189238,23.772774,18.992449,61.467712,61.115562,64.701141,50.317516,86.889999,15.297722
2009-04-22,62.106262,16.303278,23.583494,18.832497,61.632149,60.744881,64.701141,50.192173,87.379997,14.763436
2009-04-23,62.715988,16.216759,24.175003,19.124584,61.711292,60.738873,64.654938,50.150402,88.800003,15.428774
2009-04-24,63.663685,16.499897,24.547649,19.486217,61.778282,60.129013,64.654938,50.260105,89.720001,16.159632
2009-04-27,63.061268,16.334745,24.257814,18.832497,61.875694,60.386086,64.732033,50.197411,89.010002,15.191874
2009-04-28,62.862942,16.385857,24.027128,18.769909,61.857441,59.399616,64.670349,50.035511,87.750000,15.393489
2009-04-29,64.199966,16.956034,24.642300,19.757435,61.601711,58.873508,64.701141,50.275806,88.330002,16.063871
2009-04-30,64.222015,16.897055,24.796080,19.938250,61.900108,58.640247,64.755119,50.244411,87.269997,15.993302
2009-05-01,64.567307,16.967827,25.085932,20.230335,61.661182,58.236748,64.706505,50.369308,86.949997,15.469101
2009-05-04,66.763832,17.577335,26.126982,21.628166,61.710094,58.428616,64.691048,50.490047,88.639999,16.744324
2009-05-05,66.536148,17.463301,25.866718,21.433441,61.838364,58.356701,64.675591,50.652752,88.250000,16.119312
2009-05-06,67.689507,17.510494,26.493725,21.802032,61.978943,58.218723,64.714172,50.878452,89.540001,16.734249
2009-05-07,66.749184,17.207703,26.050083,21.259583,61.703979,56.797436,64.621521,50.390343,89.440002,15.776562
2009-05-08,68.306602,17.746424,27.179873,21.968935,61.820053,56.935390,64.667885,50.710495,89.980003,16.830015
2009-05-11,67.028351,17.404318,26.487804,21.454308,61.862804,57.745007,64.775963,50.862720,89.690002,16.189882
2009-05-12,66.829994,17.129057,26.771736,21.607304,62.205063,57.954845,64.768219,51.004406,90.699997,16.144520
2009-05-13,65.147629,16.319004,25.860809,20.814499,62.259941,58.584534,64.799126,50.909939,91.089996,15.086029
2009-05-14,65.705978,16.507755,26.115154,21.113543,62.296654,58.812450,64.822235,51.025402,91.029999,15.443898
2009-05-15,65.169708,16.444845,25.878546,20.918818,62.437141,58.794407,64.814590,51.014912,91.550003,14.924734
2009-05-18,67.020981,17.034676,26.866365,22.080202,62.253883,57.882881,64.752785,50.941406,90.360001,16.124357
2009-05-19,66.940193,17.011087,27.108891,22.330563,62.308823,57.577034,64.791374,51.146114,90.959999,15.816883
2009-05-20,66.492012,16.889183,27.286345,22.400108,62.498257,58.182720,64.876282,51.440014,92.250000,15.690881
2009-05-21,65.537010,16.613926,27.079313,21.982841,62.302711,56.719479,64.791374,50.915184,93.849998,15.736241
2009-05-22,65.397430,16.433050,27.233114,22.080202,62.137756,56.089779,64.806801,50.846943,94.150002,15.348127
2009-05-26,67.072411,17.270620,27.777306,22.344475,61.997215,55.244236,64.721924,50.825977,93.760002,16.260448
2009-05-27,65.874947,16.900980,27.239016,22.087156,61.655090,54.266693,64.706505,50.474285,93.449997,15.670707
2009-05-28,66.793243,16.904913,27.517035,22.768690,61.679531,55.052269,64.698738,50.663242,94.239998,15.887451
2009-05-29,67.976028,17.211634,28.067137,23.116409,62.339401,56.473583,64.791374,51.408516,96.199997,16.411657
2009-06-01,69.621590,17.946978,28.759209,24.090025,61.565964,54.804054,64.737984,51.391674,95.730003,17.253410
2009-06-02,69.680389,18.135727,29.007637,23.742298,61.988834,55.098869,64.714828,51.771439,96.360001,16.895540
2009-06-03,68.798813,17.935181,28.144030,22.900827,62.160408,55.616261,64.830826,52.035179,94.410004,16.865301
2009-06-04,69.445282,18.289082,28.321486,23.325035,61.645634,54.467083,64.769005,51.808369,96.230003,17.404623
2009-06-05,69.459969,18.269421,27.972494,23.373724,61.326958,54.051975,64.343636,51.534061,93.709999,17.359259
2009-06-08,69.173470,18.029551,27.913343,23.012087,61.161526,53.913555,64.173553,51.428585,93.559998,17.041714
2009-06-09,69.526093,18.127855,28.256414,23.053816,61.437260,53.907597,64.320450,51.818893,93.830002,17.041714
2009-06-10,69.349762,18.049210,28.309652,23.345905,61.265694,53.059246,64.312752,51.665916,93.860001,16.744324
2009-06-11,69.658310,17.954842,28.794687,23.846613,61.480194,53.648842,64.320450,51.845268,93.699997,16.401579
2009-06-12,69.849319,17.986296,28.646824,23.464123,61.780499,54.130215,64.390068,52.230339,92.169998,16.996349
2009-06-15,68.247849,17.538013,27.617588,22.622646,62.013351,54.617538,64.436424,52.246162,91.099998,16.189882
2009-06-16,67.322174,17.180176,27.298182,22.281881,62.099155,55.568115,64.506111,52.214493,91.930000,15.892493
2009-06-17,67.256035,17.345337,27.375069,22.031523,62.221710,55.255245,64.575645,52.277824,92.349998,15.590069
2009-06-18,67.748253,17.420044,27.327744,21.968935,61.817242,54.418945,64.467422,51.613213,91.610001,15.695914
2009-06-19,67.997986,17.526217,27.759552,22.080202,62.044029,55.165009,64.506111,52.003555,91.900002,15.852170
2009-06-22,65.958939,16.912779,26.866365,21.280453,62.135971,55.700481,64.591118,52.193432,90.540001,15.025538
2009-06-23,66.010666,16.756653,27.219759,21.418562,62.338139,56.356281,64.591118,52.615368,90.919998,15.136434
2009-06-24,66.579491,16.874933,27.243917,21.888294,62.172688,55.790691,64.583382,52.531002,91.449997,15.466873
2009-06-25,68.027550,17.312572,27.817789,22.540321,62.460712,56.813541,64.707100,52.942448,92.309998,15.671798
2009-06-26,67.850220,17.509714,27.763422,22.659510,62.644577,56.909798,64.737984,52.968803,92.290001,15.805008
2009-06-29,68.485603,17.549147,27.999016,22.827776,62.589439,56.994041,64.737984,52.910759,92.040001,15.794759
2009-06-30,67.931473,17.517595,27.672819,22.596413,62.601704,56.897770,64.730263,52.894936,91.180000,15.886975
2009-07-01,68.212265,17.821188,28.131908,23.010057,62.578285,56.784939,64.793770,52.823425,92.389999,16.163626
2009-07-02,66.350479,17.225836,27.322451,22.379065,62.725838,56.917690,64.863464,52.828732,91.250000,15.308054
2009-07-06,66.343132,17.064180,27.358698,22.329994,62.676708,56.809074,64.886719,52.955853,90.760002,15.692300
2009-07-07,65.057594,16.760595,26.694208,21.804169,62.879585,57.189312,64.878975,52.743954,90.709999,15.082634
2009-07-08,65.013260,16.677790,26.585478,21.551775,63.223942,58.245552,64.979607,53.226101,89.269997,14.939192
2009-07-09,65.138870,16.630476,26.911688,21.937387,63.045650,57.551414,64.948662,53.247303,89.510002,14.657412
2009-07-10,64.983734,16.721157,26.597553,21.677969,63.260860,58.082581,65.010612,53.459206,89.580002,14.636924
2009-07-13,66.564766,17.099663,27.062704,21.832211,63.230122,57.756676,64.971901,53.427406,90.190002,15.190221
2009-07-14,66.941528,17.229776,27.207682,22.070581,63.039528,56.796970,64.925415,53.310886,90.809998,15.374656
2009-07-15,68.899315,17.876390,28.137959,23.255440,62.627480,55.336277,64.770569,52.818150,92.239998,15.943326
2009-07-16,68.788483,18.077465,28.385633,23.297508,62.824238,55.933857,64.871208,53.183723,91.980003,16.127760
2009-07-17,69.542053,18.041977,28.282928,23.535879,62.824238,55.070698,64.847961,53.019474,91.930000,15.697417
2009-07-20,70.280823,18.254887,28.832645,24.377205,62.898056,55.360439,64.840210,53.236710,93.279999,16.250727
2009-07-21,70.605927,18.191805,29.013865,24.307087,63.334633,56.464996,64.917747,53.989048,93.129997,16.204613
2009-07-22,70.591110,18.325863,29.086363,24.250999,63.119434,55.958012,64.886719,53.845997,93.440002,16.225100
2009-07-23,72.149963,18.873907,29.575655,24.938080,62.959572,54.931900,64.770569,53.755898,93.260002,16.870623
2009-07-24,72.445450,18.936983,29.756882,24.818897,62.959572,55.197514,64.809288,53.904263,93.410004,16.988462
2009-07-27,72.659721,18.992182,29.787079,25.036236,62.768955,54.563679,64.762779,53.782398,93.709999,17.234365
2009-07-28,72.319893,19.031599,29.660238,24.924057,62.885780,55.046581,64.724075,53.989048,92.110001,17.219002
2009-07-29,72.142593,18.936983,29.418610,24.363176,62.996475,55.348362,64.685410,54.328144,91.199997,17.003826
2009-07-30,72.896126,19.224800,29.992476,24.966122,63.076401,56.132992,64.693153,54.624821,91.620003,17.613489
2009-07-31,72.999596,19.224800,30.451591,25.085310,63.396152,57.225506,64.801537,55.345387,93.349998,17.598112
2009-08-03,74.203812,19.603310,31.158356,26.024786,63.262875,56.358269,64.710022,54.830097,93.870003,17.915749
2009-08-04,74.395882,19.713707,31.110018,25.786402,63.071636,55.910149,64.655731,54.553284,94.680000,18.894283
2009-08-05,74.181648,19.520510,30.983158,25.569075,63.016113,55.074375,64.632515,54.563950,94.779999,19.616648
2009-08-06,73.797485,19.264225,30.789854,25.358744,63.046978,55.262142,64.632515,54.414867,94.599998,19.468075
2009-08-07,74.765259,19.788612,30.759653,25.611135,62.670631,54.801846,64.523972,54.404198,93.750000,20.554188
2009-08-10,74.610146,19.788612,30.572392,25.323685,63.158012,55.486168,64.624763,54.574562,92.930000,20.113590
2009-08-11,73.679253,19.500801,30.397203,24.846933,63.380104,56.128117,64.694565,54.856739,92.790001,19.529556
2009-08-12,74.469780,19.725538,30.741537,25.071287,63.349224,55.528553,64.717804,54.377613,92.949997,19.673006
2009-08-13,75.038605,19.871418,31.212717,25.505976,63.509663,56.315868,64.826355,54.904621,93.720001,19.775467
2009-08-14,74.462364,19.504730,30.946928,25.043251,63.620689,56.533913,64.872856,54.893993,93.000000,19.611526
2009-08-17,72.630173,18.960642,29.950188,24.061703,63.885967,57.369682,64.942665,54.984440,91.610001,18.566393
2009-08-18,73.206429,19.228748,30.469696,24.587532,63.676186,57.036549,64.927094,54.846062,92.059998,18.750830
2009-08-19,73.849159,19.347038,30.729452,24.650631,63.805752,57.508911,64.958138,55.021740,92.529999,18.602255
2009-08-20,74.610146,19.591478,30.946928,25.078306,63.910580,57.981289,64.942665,55.282597,92.269997,19.345114
2009-08-21,76.072937,20.033064,31.623486,25.456898,63.540504,56.788280,64.841812,55.032379,93.650002,19.852316
2009-08-24,76.065521,20.005472,31.617449,25.569075,63.799591,57.817814,64.919342,55.314510,92.339996,19.785707
2009-08-25,76.213295,20.072495,31.931568,25.512980,63.904438,58.144848,64.919342,55.410332,92.760002,20.006006
2009-08-26,76.220673,20.107985,31.798666,25.435854,63.996975,58.411293,64.958138,55.777653,92.790001,20.067482
2009-08-27,76.390602,20.088268,32.040306,25.386782,63.947643,58.181141,64.950378,55.522129,93.190002,20.262167
2009-08-28,76.375824,20.017298,32.058430,25.253572,63.904438,58.447624,65.020126,55.798954,93.870003,20.441477
2009-08-31,75.696136,19.682167,31.822832,24.755791,64.169739,58.502125,65.066681,56.070435,93.400002,20.118715
2009-09-01,74.026466,19.256342,31.031490,24.286060,64.059502,58.360546,65.119499,55.789143,93.900002,19.042850
2009-09-02,73.745766,19.169607,30.995243,24.545464,64.399948,59.211159,65.189339,55.954914,96.190002,18.658609
2009-09-03,74.358925,19.398285,31.236877,25.036236,64.282372,58.846611,65.127251,56.051140,97.459999,19.032600
2009-09-04,75.400635,19.611193,31.714094,25.519995,64.158615,57.844185,65.096184,56.088604,97.529999,19.252903
2009-09-08,76.050758,19.847761,32.342335,26.045813,64.065750,57.437122,65.103989,55.944176,97.430000,19.924034
2009-09-09,76.634384,20.072495,32.741032,26.186033,64.189552,57.370255,65.111679,55.928146,97.080002,20.313402
2009-09-10,77.417542,20.313004,33.030983,26.529568,64.517471,58.427422,65.150513,56.297215,97.699997,20.615667
2009-09-11,77.402756,20.328772,32.988701,26.543602,64.511375,58.749386,65.127251,56.805275,98.779999,20.579802
2009-09-14,77.779556,20.510132,33.055153,26.445438,64.418480,58.166130,65.088470,56.516468,97.959999,21.189465
2009-09-15,78.104614,20.695448,33.061192,26.760935,64.319489,57.868492,65.119499,56.484444,98.900002,21.527596
2009-09-16,79.286652,21.081833,33.713600,27.433992,64.369034,57.971710,65.034073,56.660889,99.910004,22.403660
2009-09-17,79.168457,21.054232,33.496124,27.286760,64.672287,58.700821,65.127251,56.938995,99.339996,22.306326
2009-09-18,79.218964,21.129148,33.586746,27.363880,64.511375,58.178345,65.065125,56.580658,98.669998,22.337059
2009-09-21,79.018509,21.034527,33.230328,27.125496,64.461800,58.311985,65.088470,56.714359,98.360001,21.988674
2009-09-22,79.478760,21.180401,33.689438,27.539158,64.418480,58.433449,65.072884,56.848099,99.669998,22.685431
2009-09-23,78.818092,21.013231,33.399487,27.125496,64.579414,58.609680,65.173859,56.874832,98.830002,21.865721
2009-09-24,77.949577,20.598265,32.910168,26.592674,64.659912,58.779789,65.189339,56.965740,97.550003,21.067423
2009-09-25,77.533875,20.507359,32.771240,26.704851,64.851753,59.527077,65.166077,57.185051,97.000000,21.134678
2009-09-28,78.921989,20.985563,33.218262,27.048393,64.845474,60.049561,65.158272,57.329433,97.050003,22.009035
2009-09-29,78.684486,20.949991,33.018913,27.111486,64.814537,59.994823,65.150513,57.104813,97.430000,21.652054
2009-09-30,78.380142,20.685209,33.030983,27.279745,64.932159,59.940166,65.220428,57.056671,98.849998,21.445112
2009-10-01,76.435272,20.080547,32.167160,26.536585,65.082382,60.761101,65.285683,56.472160,97.889999,20.482790
2009-10-02,76.078972,19.890837,31.810753,26.543602,64.958275,60.340641,65.309067,56.106876,98.370003,20.337931
2009-10-05,77.214676,20.250475,32.269852,27.160561,65.001701,60.346695,65.309067,56.407696,99.820000,20.896687
2009-10-06,78.320740,20.594313,32.813511,27.609270,64.908577,59.749397,65.270180,56.289528,102.279999,20.839773
2009-10-07,78.536026,20.645691,32.934326,27.581221,65.169388,60.450306,65.355667,56.649460,102.360001,20.824249
2009-10-08,79.137291,20.855146,33.411564,27.917749,65.125877,59.816486,65.293449,56.332489,103.639999,21.222624
2009-10-09,79.619789,21.076466,33.326981,27.938784,64.672630,58.445232,65.200211,55.838257,102.839996,21.403711
2009-10-12,79.931549,21.127848,33.526329,28.170155,64.821671,58.536655,65.277954,56.031666,103.559998,21.372667
2009-10-13,79.768242,21.064606,33.453842,28.219213,64.983093,58.841347,65.316765,56.139130,104.260002,21.072590
2009-10-14,81.141518,21.463768,34.257275,29.130653,64.827866,57.969822,65.231247,55.870510,104.180000,21.843466
2009-10-15,81.438416,21.451916,34.414337,28.969410,64.728462,57.701717,65.192436,55.859772,102.860001,21.657207
2009-10-16,80.829742,21.242455,33.894821,28.569775,64.722343,58.171009,65.231247,55.902737,103.180000,21.088120
2009-10-19,81.497810,21.463768,34.438488,29.116625,64.852722,58.628094,65.231247,56.187447,104.230003,21.543402
2009-10-20,81.067253,21.171324,34.257275,28.731026,65.007942,58.944969,65.262405,56.547390,103.419998,21.145025
2009-10-21,80.339806,20.870956,34.142483,28.576775,64.964462,58.591515,65.231247,56.311039,103.750000,20.875986
2009-10-22,81.156357,21.143658,34.474731,28.815155,64.865089,58.305088,65.239014,56.644096,103.919998,21.424404
2009-10-23,80.228477,20.752396,33.931076,28.576775,64.784340,57.866268,65.130241,56.332489,103.489998,21.170897
2009-10-26,79.359924,20.582451,33.417595,28.219213,64.610535,57.116669,65.060287,56.096134,101.860001,21.119156
2009-10-27,78.996239,20.337421,33.151810,27.728447,64.865089,57.896729,65.192436,56.579613,101.849998,20.813906
2009-10-28,77.504173,19.736710,32.354424,26.459459,64.958275,58.171009,65.285683,56.198208,100.730003,19.939545
2009-10-29,79.166977,20.092396,33.308865,27.630295,64.827866,57.537186,65.231247,56.268013,102.690002,20.850117
2009-10-30,76.873230,19.531202,32.197365,26.340271,65.076271,58.372097,65.309067,56.773006,102.529999,20.487959
2009-11-02,77.437401,19.503536,32.511482,26.732891,64.972816,58.114109,65.316818,56.688862,103.949997,20.482790
2009-11-03,77.682373,19.744616,32.384632,26.774963,64.885628,57.533218,65.309036,56.429771,106.459999,20.782856
2009-11-04,77.882759,19.511440,32.710827,27.272738,64.779785,57.007446,65.301239,56.651031,107.099998,20.337931
2009-11-05,79.315414,20.072632,33.133678,27.833618,64.947891,57.007446,65.363586,56.688862,106.980003,20.798380
2009-11-06,79.523277,20.084494,33.230328,27.798563,65.004051,57.062450,65.410316,56.839886,107.430000,20.456923
2009-11-09,81.334488,20.479700,34.160610,28.822165,65.091202,57.129730,65.410316,56.872280,108.190002,21.465797
2009-11-10,81.349350,20.380901,33.979393,28.688953,65.109856,57.025791,65.394737,56.834538,108.389999,21.305412
2009-11-11,81.765045,20.535030,34.082092,28.934338,65.134750,57.264256,65.464806,57.045063,109.599998,21.703791
2009-11-12,80.933655,20.139820,33.586746,28.289335,65.265579,57.160286,65.457069,57.045063,108.209999,21.481318
2009-11-13,81.371620,20.278141,34.057926,28.773094,65.334061,57.423172,65.472618,57.212337,109.739998,21.771040
2009-11-16,82.551895,20.819576,34.601601,29.495214,65.489769,58.095753,65.511536,57.482166,111.629997,22.298758
2009-11-17,82.648384,20.799820,34.372044,29.390051,65.545845,58.407547,65.527138,57.568508,111.970001,21.910734
2009-11-18,82.596413,20.764256,34.263294,29.158691,65.408806,58.065197,65.527138,57.379631,112.250000,22.309122
2009-11-19,81.520073,20.226759,33.616943,28.618847,65.477303,58.169090,65.550545,57.449787,112.300003,21.796915
2009-11-20,81.230568,20.203051,33.429684,28.499660,65.502228,58.156841,65.566101,57.179916,112.940002,21.641708
2009-11-23,82.262375,20.602213,34.027706,29.095600,65.489769,58.083500,65.558304,57.179916,114.290001,21.915911
2009-11-24,82.388580,20.479700,33.888779,28.934338,65.682892,58.450386,65.612885,57.401211,114.730003,21.589956
2009-11-25,82.678078,20.471796,34.341846,29.270876,65.745117,58.719395,65.643990,57.611683,116.620003,21.677923
2009-11-27,81.334488,19.997543,33.351151,28.135080,65.801125,58.939491,65.690773,57.595482,115.059998,21.046724
2009-11-30,81.609169,20.041018,33.459885,28.408514,65.913277,59.080116,65.698540,57.881554,115.639999,21.833132
2009-12-01,82.618668,20.341375,34.378082,29.221794,65.752739,58.422001,65.715034,57.592117,117.379997,22.153891
2009-12-02,82.581573,20.566643,34.432461,29.340977,65.627724,58.471016,65.660080,57.602966,119.180000,22.516066
2009-12-03,81.935768,20.266285,34.353920,29.067551,65.633965,57.863831,65.620903,57.586678,118.699997,22.262547
2009-12-04,82.403442,20.768200,34.233101,29.333960,65.502708,57.250446,65.456161,57.348248,113.750000,22.919615
2009-12-07,82.277214,20.791910,34.045837,29.081570,65.565247,57.324062,65.597336,57.321098,113.110001,22.438456
